model,pl,gl,cl,mqts,bs,cpl,configuration,precision,e2e_processed_tok_sec,prev_e2e_processed_tok_sec,e2e_processed_tok_sec_delta,tag,config_id,execution_mode,sdk_version,platform,tools,customer_id,model_url,input_size,model_framework,branch,customer,max_nsp,apps_version,platform_version,sdk_id,last_rel_sdk,jira_number,qpc_size_GB,compile_time,cores,curr_decode_tok_sec,curr_prefill_tok_sec,curr_total_tok_sec,curr_tpot_ms,curr_ttft_ms,decode_tok_sec_delta,dfs,host_app,instances,mos,ols,prefill_tok_sec_delta,prev_decode_tok_sec,prev_prefill_tok_sec,prev_total_tok_sec,prev_tpot_ms,prev_ttft_ms,tdp,total_tok_sec_delta,tpot_ms_delta,ttft_ms_delta,system_os,num_cards,status,failure_cause,is_regressed_decode,is_regressed_prefill,is_regressed_total,is_regressed_tpot,is_regressed_ttft,regression_code,avg_latency_sec,e2e_generated_tok_sec,prev_e2e_generated_tok_sec,prev_avg_latency_sec,e2e_generated_tok_sec_delta,avg_latency_sec_delta,is_regressed_e2e_processed_tok_sec,is_regressed_e2e_generated_tok_sec,is_regressed_avg_latency_sec,derated_ttft(sec),derated_decode_tpt(tok/sec),derated_e2e_tpt(tok/sec),execution_time,derated_decode_tpt_per_card(tok/sec),derated_e2e_tpt_per_card(tok/sec),total_token_throughput_tok_sec,mean_ttft_sec,prev_total_token_throughput_sec,prev_mean_ttft_sec,total_token_throughput_sec_delta,mean_ttft_sec_delta,is_regressed_total_token_throughput_sec,is_regressed_mean_ttft_sec,e2e_tok_sec,prev_e2e_tok_sec,e2e_tok_sec_delta,is_regressed_e2e,average_ttft(sec),prev_avg_ttft_sec,avg_ttft_sec_delta,is_regressed_avg_ttft_sec,request_throughput(req/s),output_token_throughput(tok/s),mean_tpot(ms),mean_itl(ms),prev_request_throughput_req_sec,prev_output_token_throughput_tok_sec,prev_mean_tpot_ms,prev_mean_itl_ms,is_regressed_request_throughput_req_sec,is_regressed_output_token_throughput_tok_sec,is_regressed_mean_tpot_ms,is_regressed_mean_itl_ms,request_throughput_req_sec_delta,output_token_throughput_tok_sec_delta,mean_tpot_ms_delta,mean_itl_ms_delta,median_dram_utilization_%,median_dram_bw_KBps,model_load_time(sec),prev_sdk_value,prev_sdk_branch
Llama3.1-8B,4096,4096,8192,8,32,128,P2P,mx6,818.4,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.1-8B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136905,https://huggingface.co/meta-llama/Llama-3.1-8B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,13.55, 02:55:16,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:03:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.31,7462008.0,69.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.1-8B,5000,300,5300,16,1,128,P2P,mx6,125.65,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.1-8B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137067,https://huggingface.co/meta-llama/Llama-3.1-8B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,37.26, 05:56:09,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:11:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.52,22678336.0,184.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.1-8B,5000,300,5300,16,8,128,P2P,mx6,488.63,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.1-8B-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137070,https://huggingface.co/meta-llama/Llama-3.1-8B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,37.3, 05:56:42,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:06:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.44,10527624.0,185.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.1-8B,5000,300,5300,16,16,128,P2P,mx6,646.55,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.1-8B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137073,https://huggingface.co/meta-llama/Llama-3.1-8B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,21.67, 04:14:08,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:04:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48,9286152.0,148.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.1-8B,5000,300,5300,16,32,128,P2P,mx6,884.28,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.1-8B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137076,https://huggingface.co/meta-llama/Llama-3.1-8B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,21.69, 04:13:05,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.57,9036296.0,149.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.1-8B,4096,4096,8192,16,1,128,P2P,mx6,136.72,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.1-8B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136908,https://huggingface.co/meta-llama/Llama-3.1-8B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,37.28, 06:18:21,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:11:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.59,19180840.0,205.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.1-8B,4096,4096,8192,16,4,128,P2P,mx6,332.5,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.1-8B-onnx-precision-mx6-bs-4-mos-default-ols-default-inst-1-bs-4-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136911,https://huggingface.co/meta-llama/Llama-3.1-8B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,37.3, 06:19:03,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:07:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,13591288.0,202.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,4,1,128,P2P,mx6,15.51,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134715,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.57, 01:21:07,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:58:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,59.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,4,4,128,P2P,mx6,34.59,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-4-mos-default-ols-default-inst-1-bs-4-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134718,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.6, 01:26:25,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:28:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,62.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,4,8,128,P2P,mx6,76.28,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134721,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.64, 01:30:45,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:14:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,63.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,4,16,128,P2P,mx6,85.47,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134724,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,58.83, 03:13:51,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:12:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,52.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,128,128,256,8,1,128,P2P,mx6,14.41,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134691,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,82.37, 02:14:05,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:22:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.56,36377960.0,215.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,128,128,256,8,8,128,P2P,mx6,92.37,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134694,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,82.42, 02:51:18,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:08:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.724999999999998,34155608.0,190.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,128,128,256,8,16,128,P2P,mx6,134.64,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134697,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.71, 03:16:13,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:07:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.775,15656016.0,221.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,128,128,256,8,32,128,P2P,mx6,191.68,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134700,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.81, 03:16:07,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:07:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.03,15130928.0,227.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,512,512,1024,8,1,128,P2P,mx6,18.97,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-1024-gl-512-pl-512-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134703,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,82.37, 02:22:50,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:35:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.605,36818624.0,183.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,512,512,1024,8,8,128,P2P,mx6,115.3,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-1024-gl-512-pl-512-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134706,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,82.42, 03:00:09,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:10:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.095,33929664.0,187.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,512,512,1024,8,16,128,P2P,mx6,158.11,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-1024-gl-512-pl-512-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134709,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.83, 03:16:50,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:08:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.535,28631448.0,184.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,512,512,1024,8,32,128,P2P,mx6,232.99,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-1024-gl-512-pl-512-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134712,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.89, 03:19:17,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:08:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.56,28601192.0,182.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,8,1,128,P2P,mx6,22.72,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134664,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,82.37, 02:12:43,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:43:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.03,35355112.0,186.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,8,4,128,P2P,mx6,57.29,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-4-mos-default-ols-default-inst-1-bs-4-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134667,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,82.42, 02:09:06,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:20:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.555,24589344.0,183.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,8,8,128,P2P,mx6,122.12,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134670,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,82.44, 02:54:58,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:12:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.55,29853400.0,186.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,8,16,128,P2P,mx6,141.3,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134673,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,66.89, 03:17:20,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:11:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.445,24774296.0,182.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,4096,4096,8192,8,32,128,P2P,mx6,193.66,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134676,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,67.0, 03:22:51,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:12:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.305,20864440.0,185.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,8064,128,8192,8,1,128,P2P,mx6,22.6,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-8192-gl-128-pl-8064-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134679,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,82.37, 02:12:43,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:43:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.03,35150152.0,186.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Llama3.3-70B,8064,128,8192,8,8,128,P2P,mx6,122.53,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Llama3.3-70B-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-8192-gl-128-pl-8064-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,134682,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,82.44, 02:54:58,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:12:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.55,29980280.0,184.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
